piezometer_id,cluster_id,window_months,date,rolling_groundwater_level,SGI_normal_score
II/1272/1,1,6,2020-05-01,103.925,-0.7764217611479277
II/1272/1,1,6,2020-06-01,103.81333333333333,-1.318010897303537
II/1272/1,1,6,2020-07-01,103.82833333333332,-1.318010897303537
II/1272/1,1,6,2020-08-01,103.82666666666667,-1.318010897303537
II/1272/1,1,6,2020-09-01,103.81333333333333,-1.318010897303537
II/1272/1,1,6,2020-10-01,103.78000000000002,-1.8627318674216515
II/1272/1,1,12,2005-06-01,103.925,-1.009990169249582
II/1272/1,1,12,2005-07-01,103.94916666666666,-1.009990169249582
II/1272/1,1,12,2005-08-01,103.97083333333335,-0.7764217611479277
II/1272/1,1,12,2005-09-01,103.99416666666667,-0.7764217611479277
II/1272/1,1,12,2005-10-01,104.01083333333334,-0.579132162255556
II/1272/1,1,12,2005-11-01,104.02750000000002,-0.7279132908816442
II/1272/1,1,12,2005-12-01,104.04333333333334,-0.5244005127080409
II/1272/1,1,12,2006-01-01,104.05583333333334,-0.5244005127080409
II/1272/1,1,12,2006-02-01,104.06583333333333,-0.3406948270877956
II/1272/1,1,12,2006-03-01,104.06333333333333,-0.3406948270877956
II/1272/1,1,12,2006-04-01,104.04166666666664,-0.5244005127080409
II/1272/1,1,12,2006-05-01,104.0175,-0.7279132908816442
II/1272/1,1,12,2006-06-01,103.99000000000001,-0.7764217611479277
II/1272/1,1,12,2006-07-01,103.96250000000002,-0.7764217611479277
II/1272/1,1,12,2006-08-01,103.94,-1.009990169249582
II/1272/1,1,12,2006-09-01,103.91916666666668,-1.009990169249582
II/1272/1,1,12,2006-10-01,103.90333333333332,-1.009990169249582
II/1272/1,1,12,2006-11-01,103.8875,-1.2815515655446004
II/1272/1,1,12,2006-12-01,103.87333333333333,-1.2815515655446004
II/1272/1,1,12,2007-01-01,103.86166666666668,-1.2815515655446004
II/1272/1,1,12,2007-02-01,103.86583333333334,-1.8339146358159146
II/1272/1,1,12,2007-03-01,103.89250000000003,-1.8339146358159146
II/1272/1,1,12,2007-04-01,103.94333333333334,-0.967421566101701
II/1272/1,1,12,2007-05-01,103.9975,-0.967421566101701
II/1272/1,1,12,2007-06-01,104.04083333333334,-0.579132162255556
II/1272/1,1,12,2007-07-01,104.08166666666669,-0.23720210932878769
II/1272/1,1,12,2007-08-01,104.11583333333334,-0.23720210932878769
II/1272/1,1,12,2007-09-01,104.14666666666666,-0.23720210932878769
II/1272/1,1,12,2007-10-01,104.17916666666667,-0.23720210932878769
II/1272/1,1,12,2007-11-01,104.21000000000002,0.0
II/1272/1,1,12,2007-12-01,104.24083333333334,0.0
II/1272/1,1,12,2008-01-01,104.26583333333333,0.16789400478810546
II/1272/1,1,12,2008-02-01,104.28500000000001,0.16789400478810546
II/1272/1,1,12,2008-03-01,104.29166666666667,0.16789400478810546
II/1272/1,1,12,2008-04-01,104.27999999999999,0.16789400478810546
II/1272/1,1,12,2008-05-01,104.26333333333332,0.16789400478810546
II/1272/1,1,12,2008-06-01,104.25083333333332,0.23720210932878769
II/1272/1,1,12,2008-07-01,104.23416666666667,0.23720210932878769
II/1272/1,1,12,2008-08-01,104.22166666666668,0.0784124127331122
II/1272/1,1,12,2008-09-01,104.20916666666669,0.0784124127331122
II/1272/1,1,12,2008-10-01,104.19583333333334,-0.0784124127331122
II/1272/1,1,12,2008-11-01,104.18333333333334,-0.16789400478810546
II/1272/1,1,12,2008-12-01,104.16916666666667,-0.16789400478810546
II/1272/1,1,12,2009-01-01,104.15916666666668,-0.16789400478810546
II/1272/1,1,12,2009-02-01,104.14083333333333,-0.16789400478810546
II/1272/1,1,12,2009-03-01,104.12083333333334,-0.16789400478810546
II/1272/1,1,12,2009-04-01,104.10666666666668,-0.16789400478810546
II/1272/1,1,12,2009-05-01,104.09500000000001,-0.3406948270877956
II/1272/1,1,12,2009-06-01,104.08666666666669,-0.23720210932878769
II/1272/1,1,12,2009-07-01,104.08083333333333,-0.4887764111146695
II/1272/1,1,12,2009-08-01,104.07333333333334,-0.40225006532172536
II/1272/1,1,12,2009-09-01,104.065,-0.40225006532172536
II/1272/1,1,12,2009-10-01,104.05666666666667,-0.40225006532172536
II/1272/1,1,12,2009-11-01,104.04666666666668,-0.5244005127080409
II/1272/1,1,12,2009-12-01,104.03916666666669,-0.7279132908816442
II/1272/1,1,12,2010-01-01,104.03166666666668,-0.7279132908816442
II/1272/1,1,12,2010-02-01,104.02333333333331,-0.7279132908816442
II/1272/1,1,12,2010-03-01,104.03500000000001,-0.5244005127080409
II/1272/1,1,12,2010-04-01,104.04833333333333,-0.3406948270877956
II/1272/1,1,12,2010-05-01,104.06333333333335,-0.5244005127080409
II/1272/1,1,12,2010-06-01,104.08416666666669,-0.40225006532172536
II/1272/1,1,12,2010-07-01,104.10500000000002,-0.0784124127331122
II/1272/1,1,12,2010-08-01,104.12750000000001,-0.0784124127331122
II/1272/1,1,12,2010-09-01,104.15833333333336,-0.0784124127331122
II/1272/1,1,12,2010-10-01,104.21250000000002,0.0784124127331122
II/1272/1,1,12,2010-11-01,104.28000000000002,0.3406948270877954
II/1272/1,1,12,2010-12-01,104.36250000000001,0.3406948270877954
II/1272/1,1,12,2011-01-01,104.47416666666668,0.7279132908816444
II/1272/1,1,12,2011-02-01,104.60833333333335,1.2815515655446004
II/1272/1,1,12,2011-03-01,104.70166666666667,1.8339146358159146
II/1272/1,1,12,2011-04-01,104.76333333333334,1.8339146358159146
II/1272/1,1,12,2011-05-01,104.80833333333334,1.8339146358159146
II/1272/1,1,12,2011-06-01,104.84083333333332,1.8627318674216515
II/1272/1,1,12,2011-07-01,104.87083333333332,1.8627318674216515
II/1272/1,1,12,2011-08-01,104.8925,1.8627318674216515
II/1272/1,1,12,2011-09-01,104.90666666666668,1.8627318674216515
II/1272/1,1,12,2011-10-01,104.895,1.8627318674216515
II/1272/1,1,12,2011-11-01,104.86833333333334,1.8339146358159146
II/1272/1,1,12,2011-12-01,104.82333333333332,1.8339146358159146
II/1272/1,1,12,2012-01-01,104.74833333333333,1.8339146358159146
II/1272/1,1,12,2012-02-01,104.65249999999999,1.8339146358159146
II/1272/1,1,12,2012-03-01,104.56916666666667,0.7279132908816444
II/1272/1,1,12,2012-04-01,104.50166666666667,0.7279132908816444
II/1272/1,1,12,2012-05-01,104.4425,0.7279132908816444
II/1272/1,1,12,2012-06-01,104.395,0.579132162255556
II/1272/1,1,12,2012-07-01,104.35833333333333,0.579132162255556
II/1272/1,1,12,2012-08-01,104.33416666666666,0.579132162255556
II/1272/1,1,12,2012-09-01,104.31416666666665,0.40225006532172536
II/1272/1,1,12,2012-10-01,104.29416666666664,0.40225006532172536
II/1272/1,1,12,2012-11-01,104.27833333333332,0.16789400478810546
II/1272/1,1,12,2012-12-01,104.265,0.16789400478810546
II/1272/1,1,12,2013-01-01,104.25500000000001,0.0
II/1272/1,1,12,2013-02-01,104.2666666666667,0.0
II/1272/1,1,12,2013-03-01,104.30166666666668,0.3406948270877954
II/1272/1,1,12,2013-04-01,104.35166666666667,0.3406948270877954
II/1272/1,1,12,2013-05-01,104.40499999999997,0.5244005127080407
II/1272/1,1,12,2013-06-01,104.45166666666667,0.7764217611479277
II/1272/1,1,12,2013-07-01,104.48916666666666,0.7764217611479277
II/1272/1,1,12,2013-08-01,104.51416666666667,1.009990169249582
II/1272/1,1,12,2013-09-01,104.53250000000001,1.009990169249582
II/1272/1,1,12,2013-10-01,104.55333333333334,1.009990169249582
II/1272/1,1,12,2013-11-01,104.57333333333334,1.2815515655446004
II/1272/1,1,12,2013-12-01,104.59000000000002,1.2815515655446004
II/1272/1,1,12,2014-01-01,104.60416666666667,1.2815515655446004
II/1272/1,1,12,2014-02-01,104.59833333333331,0.7279132908816444
II/1272/1,1,12,2014-03-01,104.575,0.967421566101701
II/1272/1,1,12,2014-04-01,104.54916666666668,0.967421566101701
II/1272/1,1,12,2014-05-01,104.52916666666665,0.967421566101701
II/1272/1,1,12,2014-06-01,104.51416666666667,1.009990169249582
II/1272/1,1,12,2014-07-01,104.4975,1.009990169249582
II/1272/1,1,12,2014-08-01,104.485,0.7764217611479277
II/1272/1,1,12,2014-09-01,104.47333333333334,0.7764217611479277
II/1272/1,1,12,2014-10-01,104.46,0.7764217611479277
II/1272/1,1,12,2014-11-01,104.445,0.5244005127080407
II/1272/1,1,12,2014-12-01,104.43,0.5244005127080407
II/1272/1,1,12,2015-01-01,104.43,0.5244005127080407
II/1272/1,1,12,2015-02-01,104.41833333333334,0.5244005127080407
II/1272/1,1,12,2015-03-01,104.40583333333335,0.5244005127080407
II/1272/1,1,12,2015-04-01,104.38416666666667,0.5244005127080407
II/1272/1,1,12,2015-05-01,104.35666666666667,0.3406948270877954
II/1272/1,1,12,2015-06-01,104.3275,0.40225006532172536
II/1272/1,1,12,2015-07-01,104.3025,0.40225006532172536
II/1272/1,1,12,2015-08-01,104.27916666666665,0.40225006532172536
II/1272/1,1,12,2015-09-01,104.26,0.23720210932878769
II/1272/1,1,12,2015-10-01,104.21666666666668,0.23720210932878769
II/1272/1,1,12,2015-11-01,104.1725,-0.3406948270877956
II/1272/1,1,12,2015-12-01,104.13083333333333,-0.3406948270877956
II/1272/1,1,12,2016-01-01,104.07583333333334,-0.3406948270877956
II/1272/1,1,12,2016-02-01,104.03000000000002,-0.5244005127080409
II/1272/1,1,12,2016-03-01,103.98000000000002,-0.7279132908816442
II/1272/1,1,12,2016-04-01,103.93083333333335,-1.2815515655446004
II/1272/1,1,12,2016-05-01,103.87666666666668,-1.8339146358159146
II/1272/1,1,12,2016-06-01,103.82000000000001,-1.8627318674216515
II/1272/1,1,12,2016-07-01,103.77166666666666,-1.8627318674216515
II/1272/1,1,12,2016-08-01,103.745,-1.8627318674216515
II/1272/1,1,12,2016-09-01,103.72916666666667,-1.8627318674216515
II/1272/1,1,12,2016-10-01,103.74416666666667,-1.8627318674216515
II/1272/1,1,12,2016-11-01,103.76666666666665,-1.8339146358159146
II/1272/1,1,12,2016-12-01,103.80250000000001,-1.8339146358159146
II/1272/1,1,12,2017-01-01,103.85166666666667,-1.8339146358159146
II/1272/1,1,12,2017-02-01,103.90749999999998,-1.2815515655446004
II/1272/1,1,12,2017-03-01,103.96833333333332,-0.967421566101701
II/1272/1,1,12,2017-04-01,104.03666666666668,-0.7279132908816442
II/1272/1,1,12,2017-05-01,104.10833333333333,-0.16789400478810546
II/1272/1,1,12,2017-06-01,104.17666666666668,0.0784124127331122
II/1272/1,1,12,2017-07-01,104.2325,0.0784124127331122
II/1272/1,1,12,2017-08-01,104.27666666666666,0.23720210932878769
II/1272/1,1,12,2017-09-01,104.3325,0.579132162255556
II/1272/1,1,12,2017-10-01,104.39,0.579132162255556
II/1272/1,1,12,2017-11-01,104.45166666666667,0.7279132908816444
II/1272/1,1,12,2017-12-01,104.50083333333333,0.967421566101701
II/1272/1,1,12,2018-01-01,104.5425,0.967421566101701
II/1272/1,1,12,2018-02-01,104.59833333333334,0.967421566101701
II/1272/1,1,12,2018-03-01,104.63499999999999,1.2815515655446004
II/1272/1,1,12,2018-04-01,104.65083333333332,1.2815515655446004
II/1272/1,1,12,2018-05-01,104.65916666666665,1.2815515655446004
II/1272/1,1,12,2018-06-01,104.66583333333334,1.318010897303537
II/1272/1,1,12,2018-07-01,104.67166666666667,1.318010897303537
II/1272/1,1,12,2018-08-01,104.66166666666668,1.318010897303537
II/1272/1,1,12,2018-09-01,104.62833333333333,1.318010897303537
II/1272/1,1,12,2018-10-01,104.58666666666666,1.318010897303537
II/1272/1,1,12,2018-11-01,104.53249999999998,0.967421566101701
II/1272/1,1,12,2018-12-01,104.47666666666665,0.7279132908816444
II/1272/1,1,12,2019-01-01,104.41166666666665,0.3406948270877954
II/1272/1,1,12,2019-02-01,104.32833333333333,0.3406948270877954
II/1272/1,1,12,2019-03-01,104.2625,0.0
II/1272/1,1,12,2019-04-01,104.20833333333333,0.0
II/1272/1,1,12,2019-05-01,104.16083333333334,0.0
II/1272/1,1,12,2019-06-01,104.11749999999999,-0.0784124127331122
II/1272/1,1,12,2019-07-01,104.08083333333333,-0.4887764111146695
II/1272/1,1,12,2019-08-01,104.05166666666668,-0.579132162255556
II/1272/1,1,12,2019-09-01,104.02333333333335,-0.579132162255556
II/1272/1,1,12,2019-10-01,103.99583333333334,-0.7764217611479277
II/1272/1,1,12,2019-11-01,103.97000000000001,-0.967421566101701
II/1272/1,1,12,2019-12-01,104.00833333333333,-0.967421566101701
II/1272/1,1,12,2020-01-01,103.98416666666668,-0.967421566101701
II/1272/1,1,12,2020-02-01,103.96249999999999,-0.967421566101701
II/1272/1,1,12,2020-03-01,103.94333333333333,-1.2815515655446004
II/1272/1,1,12,2020-04-01,103.92999999999999,-1.8339146358159146
II/1272/1,1,12,2020-05-01,103.92,-1.2815515655446004
II/1272/1,1,12,2020-06-01,103.90749999999998,-1.318010897303537
II/1272/1,1,12,2020-07-01,103.89249999999998,-1.318010897303537
II/1272/1,1,12,2020-08-01,103.87333333333333,-1.318010897303537
II/1272/1,1,12,2020-09-01,103.85666666666668,-1.318010897303537
II/1272/1,1,12,2020-10-01,103.84250000000002,-1.318010897303537
II/1272/2,2,3,2007-01-01,93.13999999999999,-0.35549041783953095
II/1272/2,2,3,2007-02-01,93.39999999999999,-0.2104283942479247
II/1272/2,2,3,2007-03-01,93.74333333333334,-0.06968492031845568
II/1272/2,2,3,2007-04-01,94.04333333333334,0.6744897501960817
II/1272/2,2,3,2007-05-01,94.11333333333334,0.62890421763219
II/1272/2,2,3,2007-06-01,94.03333333333335,0.62890421763219
II/1272/2,2,3,2007-07-01,93.88,0.45785193101249516
II/1272/2,2,3,2007-08-01,93.73333333333333,0.45785193101249516
II/1272/2,2,3,2007-09-01,93.62333333333333,0.1479871097258389
II/1272/2,2,3,2007-10-01,93.53666666666668,0.1479871097258389
II/1272/2,2,3,2007-11-01,93.46333333333332,0.1479871097258389
II/1272/2,2,3,2007-12-01,93.43,0.1479871097258389
II/1272/2,2,3,2008-01-01,93.45666666666666,0.13971029888186212
II/1272/2,2,3,2008-02-01,93.62333333333333,0.21042839424792484
II/1272/2,2,3,2008-03-01,93.81666666666666,0.5084880591093566
II/1272/2,2,3,2008-04-01,94.0,0.5084880591093566
II/1272/2,2,3,2008-05-01,94.04,0.45785193101249516
II/1272/2,2,3,2008-06-01,93.93,0.1479871097258389
II/1272/2,2,3,2008-07-01,93.75,0.1479871097258389
II/1272/2,2,3,2008-08-01,93.53333333333335,0.0
II/1272/2,2,3,2008-09-01,93.40666666666668,0.0
II/1272/2,2,3,2008-10-01,93.31,0.0
II/1272/2,2,3,2008-11-01,93.25,0.0
II/1272/2,2,3,2008-12-01,93.23,-0.1479871097258389
II/1272/2,2,3,2009-01-01,93.22333333333334,-0.06968492031845568
II/1272/2,2,3,2009-02-01,93.24666666666667,-0.35549041783953095
II/1272/2,2,3,2009-03-01,93.35000000000001,-0.5084880591093566
II/1272/2,2,3,2009-04-01,93.50666666666666,-0.5084880591093566
II/1272/2,2,3,2009-05-01,93.61,-0.2993069104656671
II/1272/2,2,3,2009-06-01,93.58666666666666,-0.2993069104656671
II/1272/2,2,3,2009-07-01,93.49333333333334,-0.2993069104656671
II/1272/2,2,3,2009-08-01,93.43666666666668,-0.2993069104656671
II/1272/2,2,3,2009-09-01,93.37333333333333,-0.1479871097258389
II/1272/2,2,3,2009-10-01,93.29333333333334,-0.1479871097258389
II/1272/2,2,3,2009-11-01,93.20666666666666,-0.2993069104656671
II/1272/2,2,3,2009-12-01,93.19999999999999,-0.2993069104656671
II/1272/2,2,3,2010-01-01,93.21333333333332,-0.2104283942479247
II/1272/2,2,3,2010-02-01,93.23,-0.5084880591093566
II/1272/2,2,3,2010-03-01,93.36000000000001,-0.35549041783953095
II/1272/2,2,3,2010-04-01,93.62,-0.2104283942479247
II/1272/2,2,3,2010-05-01,93.88,-0.1479871097258389
II/1272/2,2,3,2010-06-01,93.95,0.2993069104656671
II/1272/2,2,3,2010-07-01,93.83,0.2993069104656671
II/1272/2,2,3,2010-08-01,93.70333333333333,0.1479871097258389
II/1272/2,2,3,2010-09-01,93.64999999999999,0.2993069104656671
II/1272/2,2,3,2010-10-01,93.77333333333333,0.62890421763219
II/1272/2,2,3,2010-11-01,93.98333333333333,1.351702239930661
II/1272/2,2,3,2010-12-01,94.26666666666667,1.351702239930661
II/1272/2,2,3,2011-01-01,94.51666666666667,1.9145058250555569
II/1272/2,2,3,2011-02-01,94.70333333333333,1.9145058250555569
II/1272/2,2,3,2011-03-01,94.73,1.9145058250555569
II/1272/2,2,3,2011-04-01,94.69000000000001,1.9145058250555569
II/1272/2,2,3,2011-05-01,94.59666666666668,1.351702239930661
II/1272/2,2,3,2011-06-01,94.46333333333332,1.351702239930661
II/1272/2,2,3,2011-07-01,94.28666666666668,1.351702239930661
II/1272/2,2,3,2011-08-01,94.14666666666666,1.351702239930661
II/1272/2,2,3,2011-09-01,94.06333333333333,1.0491313979639707
II/1272/2,2,3,2011-10-01,93.99666666666667,0.8207920883323803
II/1272/2,2,3,2011-11-01,93.91000000000001,0.62890421763219
II/1272/2,2,3,2011-12-01,93.83,0.62890421763219
II/1272/2,2,3,2012-01-01,93.79333333333334,0.6744897501960817
II/1272/2,2,3,2012-02-01,93.79333333333334,0.6744897501960817
II/1272/2,2,3,2012-03-01,93.86333333333333,0.6744897501960817
II/1272/2,2,3,2012-04-01,93.94999999999999,0.3554904178395308
II/1272/2,2,3,2012-05-01,94.00333333333333,0.2993069104656671
II/1272/2,2,3,2012-06-01,93.99333333333334,0.45785193101249516
II/1272/2,2,3,2012-07-01,94.02000000000002,0.8207920883323803
II/1272/2,2,3,2012-08-01,94.07333333333334,1.0491313979639707
II/1272/2,2,3,2012-09-01,94.11333333333334,1.351702239930661
II/1272/2,2,3,2012-10-01,94.03333333333335,1.0491313979639707
II/1272/2,2,3,2012-11-01,93.94999999999999,0.8207920883323803
II/1272/2,2,3,2012-12-01,93.91333333333334,0.8207920883323803
II/1272/2,2,3,2013-01-01,93.98,0.8616341201741723
II/1272/2,2,3,2013-02-01,94.19666666666667,1.0853249080767586
II/1272/2,2,3,2013-03-01,94.43333333333334,1.0853249080767586
II/1272/2,2,3,2013-04-01,94.61333333333334,1.382994127100638
II/1272/2,2,3,2013-05-01,94.62333333333333,1.88950996033343
II/1272/2,2,3,2013-06-01,94.56333333333333,1.88950996033343
II/1272/2,2,3,2013-07-01,94.42666666666666,1.88950996033343
II/1272/2,2,3,2013-08-01,94.28333333333332,1.88950996033343
II/1272/2,2,3,2013-09-01,94.12666666666667,1.88950996033343
II/1272/2,2,3,2013-10-01,94.03666666666668,1.351702239930661
II/1272/2,2,3,2013-11-01,93.96666666666665,1.0491313979639707
II/1272/2,2,3,2013-12-01,93.94,1.0491313979639707
II/1272/2,2,3,2014-01-01,93.98666666666668,1.0853249080767586
II/1272/2,2,3,2014-02-01,94.07000000000001,0.8616341201741723
II/1272/2,2,3,2014-03-01,94.19333333333334,0.8616341201741723
II/1272/2,2,3,2014-04-01,94.28666666666668,0.8616341201741723
II/1272/2,2,3,2014-05-01,94.35000000000001,1.0491313979639707
II/1272/2,2,3,2014-06-01,94.31333333333333,1.0491313979639707
II/1272/2,2,3,2014-07-01,94.17,1.0491313979639707
II/1272/2,2,3,2014-08-01,93.99333333333334,0.8207920883323803
II/1272/2,2,3,2014-09-01,93.83333333333333,0.62890421763219
II/1272/2,2,3,2014-10-01,93.72333333333334,0.45785193101249516
II/1272/2,2,3,2014-11-01,93.64333333333332,0.45785193101249516
II/1272/2,2,3,2014-12-01,93.59999999999998,0.45785193101249516
II/1272/2,2,3,2015-01-01,93.63333333333333,0.3554904178395308
II/1272/2,2,3,2015-02-01,93.70333333333333,0.3554904178395308
II/1272/2,2,3,2015-03-01,93.81333333333335,0.3554904178395308
II/1272/2,2,3,2015-04-01,93.88333333333333,0.06968492031845568
II/1272/2,2,3,2015-05-01,93.91333333333334,0.1479871097258389
II/1272/2,2,3,2015-06-01,93.83666666666666,0.0
II/1272/2,2,3,2015-07-01,93.69,-0.1479871097258389
II/1272/2,2,3,2015-08-01,93.50333333333333,-0.1479871097258389
II/1272/2,2,3,2015-09-01,93.36,-0.2993069104656671
II/1272/2,2,3,2015-10-01,93.12333333333333,-0.45785193101249505
II/1272/2,2,3,2015-11-01,92.92,-0.45785193101249505
II/1272/2,2,3,2015-12-01,92.73666666666668,-1.0491313979639707
II/1272/2,2,3,2016-01-01,92.7,-1.0853249080767589
II/1272/2,2,3,2016-02-01,92.68666666666667,-1.382994127100638
II/1272/2,2,3,2016-03-01,92.72000000000001,-1.9145058250555573
II/1272/2,2,3,2016-04-01,92.78666666666668,-1.9145058250555573
II/1272/2,2,3,2016-05-01,92.83666666666666,-1.88950996033343
II/1272/2,2,3,2016-06-01,92.82333333333334,-1.88950996033343
II/1272/2,2,3,2016-07-01,92.8,-1.88950996033343
II/1272/2,2,3,2016-08-01,92.90666666666668,-0.8207920883323805
II/1272/2,2,3,2016-09-01,93.02666666666666,-0.8207920883323805
II/1272/2,2,3,2016-10-01,93.12666666666667,-0.2993069104656671
II/1272/2,2,3,2016-11-01,93.21333333333332,-0.1479871097258389
II/1272/2,2,3,2016-12-01,93.40666666666668,0.0
II/1272/2,2,3,2017-01-01,93.64333333333333,0.5084880591093566
II/1272/2,2,3,2017-02-01,93.73666666666666,0.5084880591093566
II/1272/2,2,3,2017-03-01,93.80999999999999,0.21042839424792484
II/1272/2,2,3,2017-04-01,93.84333333333335,-0.06968492031845568
II/1272/2,2,3,2017-05-01,93.89333333333332,0.0
II/1272/2,2,3,2017-06-01,93.82666666666665,-0.1479871097258389
II/1272/2,2,3,2017-07-01,93.71333333333332,0.0
II/1272/2,2,3,2017-08-01,93.70666666666666,0.2993069104656671
II/1272/2,2,3,2017-09-01,93.85333333333334,0.8207920883323803
II/1272/2,2,3,2017-10-01,94.06666666666668,1.88950996033343
II/1272/2,2,3,2017-11-01,94.23,1.88950996033343
II/1272/2,2,3,2017-12-01,94.32,1.88950996033343
II/1272/2,2,3,2018-01-01,94.39999999999999,1.382994127100638
II/1272/2,2,3,2018-02-01,94.47333333333334,1.382994127100638
II/1272/2,2,3,2018-03-01,94.44,1.382994127100638
II/1272/2,2,3,2018-04-01,94.41333333333334,1.0853249080767586
II/1272/2,2,3,2018-05-01,94.3,0.8207920883323803
II/1272/2,2,3,2018-06-01,94.19666666666666,0.8207920883323803
II/1272/2,2,3,2018-07-01,94.01333333333334,0.62890421763219
II/1272/2,2,3,2018-08-01,93.87,0.62890421763219
II/1272/2,2,3,2018-09-01,93.74666666666667,0.45785193101249516
II/1272/2,2,3,2018-10-01,93.64999999999999,0.2993069104656671
II/1272/2,2,3,2018-11-01,93.54666666666667,0.2993069104656671
II/1272/2,2,3,2018-12-01,93.48,0.2993069104656671
II/1272/2,2,3,2019-01-01,93.45666666666666,0.13971029888186212
II/1272/2,2,3,2019-02-01,93.48,0.06968492031845568
II/1272/2,2,3,2019-03-01,93.53666666666668,-0.2104283942479247
II/1272/2,2,3,2019-04-01,93.56666666666666,-0.35549041783953095
II/1272/2,2,3,2019-05-01,93.54666666666667,-0.6289042176321898
II/1272/2,2,3,2019-06-01,93.48333333333333,-0.6289042176321898
II/1272/2,2,3,2019-07-01,93.37333333333333,-0.6289042176321898
II/1272/2,2,3,2019-08-01,93.21666666666665,-0.6289042176321898
II/1272/2,2,3,2019-09-01,93.04333333333334,-0.6289042176321898
II/1272/2,2,3,2019-10-01,92.91000000000001,-0.8207920883323805
II/1272/2,2,3,2019-11-01,92.85333333333334,-1.0491313979639707
II/1272/2,2,3,2019-12-01,92.83,-0.6289042176321898
II/1272/2,2,3,2020-01-01,92.82666666666667,-0.8616341201741723
II/1272/2,2,3,2020-02-01,92.86333333333333,-0.8616341201741723
II/1272/2,2,3,2020-03-01,92.95333333333333,-1.382994127100638
II/1272/2,2,3,2020-04-01,93.06333333333333,-1.382994127100638
II/1272/2,2,3,2020-05-01,93.10333333333334,-1.351702239930661
II/1272/2,2,3,2020-06-01,93.05,-1.351702239930661
II/1272/2,2,3,2020-07-01,92.97333333333334,-1.0491313979639707
II/1272/2,2,3,2020-08-01,92.90333333333335,-1.0491313979639707
II/1272/2,2,3,2020-09-01,92.86666666666666,-1.0491313979639707
II/1272/2,2,3,2020-10-01,92.84666666666668,-1.0491313979639707
II/1272/2,2,3,2020-11-01,92.88333333333333,-0.6289042176321898
II/1272/2,2,3,2020-12-01,92.91333333333334,-0.45785193101249505
II/1272/2,2,3,2021-01-01,92.96666666666665,-0.6744897501960817
II/1272/2,2,3,2021-02-01,93.07666666666667,-0.6744897501960817
II/1272/2,2,3,2021-03-01,93.28666666666668,-0.6744897501960817
II/1272/2,2,3,2021-04-01,93.48333333333333,-0.6744897501960817
II/1272/2,2,3,2021-05-01,93.58999999999999,-0.45785193101249505
II/1272/2,2,3,2021-06-01,93.56333333333333,-0.45785193101249505
II/1272/2,2,3,2021-07-01,93.45333333333333,-0.45785193101249505
II/1272/2,2,3,2021-08-01,93.27333333333333,-0.45785193101249505
II/1272/2,2,3,2021-09-01,93.08999999999999,-0.45785193101249505
II/1272/2,2,3,2021-10-01,92.94666666666667,-0.6289042176321898
II/1272/2,2,3,2021-11-01,92.86121212121212,-0.8207920883323805
II/1272/2,2,3,2021-12-01,65.9778787878788,-1.88950996033343
II/1272/2,2,3,2022-01-01,65.982601010101,-1.9145058250555573
II/1272/2,2,3,2022-02-01,66.08650793650794,-1.9145058250555573
II/1272/2,2,3,2022-03-01,93.09597030209933,-0.8616341201741723
II/1272/2,2,3,2022-04-01,93.22358141321045,-0.8616341201741723
II/1272/2,2,3,2022-05-01,93.21996774193549,-1.0491313979639707
II/1272/2,2,3,2022-06-01,93.10839426523297,-1.0491313979639707
II/1272/2,2,3,2022-07-01,92.9569211469534,-1.351702239930661
II/1272/2,2,3,2022-08-01,92.81154480286739,-1.88950996033343
II/1272/2,2,3,2022-09-01,92.70476702508961,-1.88950996033343
II/1272/2,2,3,2022-10-01,92.63710681003585,-1.88950996033343
II/1272/2,2,3,2022-11-01,92.61608888888888,-1.88950996033343
II/1272/2,2,3,2022-12-01,92.60788100358423,-1.351702239930661
II/1272/2,2,3,2023-01-01,92.66188530465949,-1.382994127100638
II/1272/2,2,3,2023-02-01,92.80010752688172,-1.0853249080767589
II/1272/2,2,3,2023-03-01,93.01784946236559,-1.0853249080767589
II/1272/2,2,3,2023-04-01,93.21564516129031,-1.0853249080767589
II/1272/2,2,3,2023-05-01,93.28543010752689,-0.8207920883323805
II/1272/2,2,3,2023-06-01,93.20978494623655,-0.8207920883323805
II/1272/2,2,3,2023-07-01,93.05327956989248,-0.8207920883323805
II/1272/2,2,3,2023-08-01,92.89177419354839,-1.351702239930661
II/1272/2,2,3,2023-09-01,92.76777419354839,-1.351702239930661
II/1272/2,2,3,2023-10-01,92.68325806451612,-1.351702239930661
II/1272/2,2,3,2023-11-01,92.67064516129032,-1.351702239930661
II/1272/2,2,3,2023-12-01,92.76394623655914,-0.8207920883323805
II/1272/2,2,3,2024-01-01,93.05233333333332,-0.5084880591093566
II/1272/2,2,3,2024-02-01,93.43862068965518,-0.06968492031845568
II/1272/2,2,3,2024-03-01,93.78851316277344,0.06968492031845568
II/1272/2,2,3,2024-04-01,93.9225843529848,0.21042839424792484
II/1272/2,2,6,2007-04-01,93.59166666666665,0.06968492031845568
II/1272/2,2,6,2007-05-01,93.75666666666666,0.0
II/1272/2,2,6,2007-06-01,93.88833333333334,0.45785193101249516
II/1272/2,2,6,2007-07-01,93.96166666666666,0.45785193101249516
II/1272/2,2,6,2007-08-01,93.92333333333335,0.45785193101249516
II/1272/2,2,6,2007-09-01,93.82833333333333,0.2993069104656671
