date,SPI3_ZALESIE,SPI3_TRZEMESZNO,SPI3_PAKOŚĆ,SPI3_JAKSICE,SPI3_GĘBICE,SPI3_MEAN,SPI6_ZALESIE,SPI6_TRZEMESZNO,SPI6_PAKOŚĆ,SPI6_JAKSICE,SPI6_GĘBICE,SPI6_MEAN,SPI12_ZALESIE,SPI12_TRZEMESZNO,SPI12_PAKOŚĆ,SPI12_JAKSICE,SPI12_GĘBICE,SPI12_MEAN
1995-09-01,0.6062722694224023,0.5737371562395402,1.248845533130542,1.775783581563818,0.7481541702518386,1.299676637584866,1.370699697090534,0.7964659091958024,0.877998489399021,1.61381823386972,0.7582247377601777,1.501604557781857,1.670553584431062,0.473108642958318,1.051750557838967,1.461672599596231,0.5235031843515388,1.678486176238127
1995-10-01,0.5682565466533116,0.700850770932391,1.788117754790391,2.17310333588035,1.268133975082919,1.508007897666574,0.8149505808634412,0.6467086752877432,0.6657345191020351,1.484703819955929,0.5919588680256443,1.088219852166375,1.385699781108531,0.2508537496897582,0.6767591893604378,1.183941393041824,0.2944624134886436,1.254293113046823
1995-11-01,0.9158031623261725,0.2405673654940151,1.256585269876918,1.24330029982599,0.8899969428932932,1.020793709588939,1.10421091567292,0.5513749457832117,0.6071043925227015,1.438801259665971,0.6714322708042665,1.135708923574764,1.470151713610202,0.1881761509866455,0.4634008187879457,1.025203480296661,0.2501399650643751,1.14366512883656
1995-12-01,0.6396832236539199,-2.230227824648458,-2.205550064203544,-2.226065974754028,-2.049363843937165,-1.488640768690094,0.6763543933783663,-0.4045309516080686,0.3069832568254784,1.006133292010903,-0.2185496547953395,0.4239185355905827,1.508405852738034,-0.06037583230518956,0.1268468971005949,0.8448934956316368,0.0004066039378761988,0.9204421941165616
1996-01-01,0.9039461808147269,-2.139078857894563,-2.274679706468172,-2.071038594200508,-1.900903027486046,-1.387387486716373,0.7633250797182266,-0.4196629959807037,0.8426823888743313,1.306708787730041,0.2460854174158233,0.7429557578343621,1.370068047626008,-0.1680674580821761,-0.01947760261742182,0.7122329560152754,-0.1127237305207344,0.7285622378115649
1996-02-01,-0.1779763869335259,-1.288550489924107,-1.213958118868612,-0.7625898254540734,-1.531125424460952,-1.079416925503116,0.6521573407526801,-0.5579295504565118,0.6142736657333481,0.7924117408428297,0.008509240356292695,0.4245290259292252,1.307764604973568,-0.1349720129768151,0.08105699243844625,0.9295395614108919,-0.1411078191017292,0.821817433514696
1996-03-01,0.1483335273217727,-1.392183107761772,-1.441007486990337,-0.8147427930399533,-1.70149698217531,-1.058010990870607,0.4800005613663199,-2.705763699388774,-2.741023445398165,-2.314465597387028,-2.681242873341034,-2.050328696706032,1.211130681299828,-0.3544324255366188,-0.2942217973459073,0.6608072920505356,-0.3854370744261874,0.4969828121583955
1996-04-01,0.4247849499709563,-1.274706826940523,-0.8989722941122101,-0.3233125367512227,-1.24361182874303,-0.5699309584562187,0.688799168184304,-2.387293261781117,-2.149652037004882,-1.768085010446934,-2.184497801943043,-1.436441294810485,0.8315506897079907,-0.3521340808984992,-0.3637947408523677,0.678801333465572,-0.3929805747968802,0.2873273708485106
1996-05-01,0.9955832672325649,0.7776866000417545,0.007369073894307023,0.5055598099832804,0.4542948304819472,0.7737518542670904,0.6871688114760062,-0.1528356463478163,-0.6799585520156903,-0.1006123508992167,-0.4044156267583234,0.002937199096332592,1.027635743945439,0.3758955415222965,0.1527714249534959,1.202959744440353,0.3209118672910707,0.9477102835768371
1996-06-01,0.592189689207806,1.100320926952083,0.8525973420458122,0.9029282546195896,0.6435511486151846,0.9362597511177511,0.4880797410165076,0.2409691154428904,-0.02196045713981366,0.4293315134755043,-0.2547633591801978,0.2745108639733576,0.6526076109891855,-0.2319801801068223,0.1644330322744964,0.9578483448689673,-0.3346796823702219,0.4545124742204315
1996-07-01,0.9787264201211047,1.744830837862696,1.218342824163993,1.263178116607265,0.6507483839626241,1.41273508213615,0.9226436799981812,1.364822121205091,0.7920219272870915,1.059259076445169,0.1585729901796819,1.131831444652368,0.9928494852553371,0.7707336561553418,1.059262084205246,1.554521462419634,0.2411479589681315,1.21716956360045
1996-08-01,1.360022629197754,1.255293336604445,0.6442124415022744,0.7245998792120858,-0.4012542523981548,1.047134699202661,1.405630130538402,1.365151219726855,0.5191940248824154,0.7965305044867299,-0.1206967268475474,1.282000659707656,1.303094075970654,0.9014625683871359,0.7372901462243361,1.009800480119379,-0.09593028321314441,1.232804976860169
1996-09-01,2.943990667270714,1.475014432640349,0.3857600718432136,0.4538738500336661,0.07554765449262847,1.687242361611573,2.068427381716945,1.590384258515284,0.6765282957841093,0.7924691433986825,0.3572082409433692,1.696734414847038,1.781894104086999,0.4961318003407267,-0.5120811738865428,-0.1543570693470813,-0.761547666096731,0.7590222795427917
1996-10-01,2.618476333156234,0.4074603357849217,-0.415503233899794,-0.4545110307867927,-0.2179506206681361,0.9735443223045249,2.242170276886632,1.56855593495674,0.6132429216988787,0.6853750429595973,0.3312459980527996,1.670344516696401,1.880259247531697,0.6265567979841609,-0.426697933134536,-0.1102684087896587,-0.6720090554684557,0.9216461491132422
1996-11-01,2.169479728182938,-0.1617044076828728,-0.6893192510262461,-0.862231899675732,-0.2678066230931871,0.4607855976312281,2.006035607512933,0.8494673981440044,0.08288260054994522,0.07462226684323144,-0.4603480705201273,0.9394776612355809,1.642910725702624,0.5996822430802947,-0.3085750587260092,-0.05383688885137253,-0.6011658940500005,0.7594971668955752
1996-12-01,-0.1634556243049888,-1.915678459931691,-1.951705312647508,-2.095164101401623,-2.009113676413019,-1.701871341827185,2.262289917014814,0.5824342264158769,-0.5552038559660363,-0.4415125814604537,-0.859819315145603,0.7210828808691855,1.60253331547882,0.5116456094129067,-0.4122677127307666,-0.1178298971064934,-0.746927086919677,0.6226184557720652
1997-01-01,-1.517113714968728,-3.133864172217545,-3.181105674984065,-2.894789523197648,-3.140197184639114,-3.080382223400528,1.95746766243471,-1.022309113570348,-1.822662556020627,-1.778415353441199,-1.657247580475137,-0.3711167302487944,1.584466321728968,0.4170905606229509,-0.5433075603410676,-0.2120023584352375,-0.865025445555631,0.5081332617102761
1997-02-01,-1.060857928358244,-2.02005415501641,-2.325549515389914,-2.270228521358737,-1.626077735723336,-2.09211210270557,1.628450349002845,-1.338243916786898,-2.065677611636058,-2.173452521531086,-1.259896325990479,-0.7159750113831638,1.612189064390166,0.4978637524673294,-0.5786984635020826,-0.3225496854074464,-0.6879799058476755,0.5825822248886875
1997-03-01,-0.06068827326327186,-0.7342969557059541,-1.054365596074029,-1.011032200562683,-0.6365070140901838,-0.7675415167647723,-0.2174650435155357,-1.999284219980722,-2.279038735636925,-2.377267377593971,-1.910032787829506,-1.993104747554779,1.602098168658402,0.6475843548496096,-0.3449055817661847,-0.1580763010043208,-0.5119860394036821,0.7058922146927535
1997-04-01,1.196219957687525,0.382722933903458,0.3029121225500111,0.3274239240739323,0.3308295911842862,0.7095470466182421,0.2244139862249249,-1.683987963250943,-1.587958072210217,-1.625468661877993,-1.637627322305527,-1.304130103591189,1.740835417758531,0.7623756428136076,-0.2094228262367712,-0.05228375506989035,-0.4427474804201517,0.8820219767471734
1997-05-01,1.483755269171022,0.248566706849535,0.3607258314366355,0.6520528645206352,-0.5728300243776712,0.833031028509855,0.8469094744918046,-0.9616113603497581,-0.875672202728547,-0.649135791235797,-1.358764638603393,-0.4267984310896848,1.726815885217662,0.3310577264767581,-0.3880920090246444,-0.2646401718639027,-1.032286123583692,0.587516162612858
1997-06-01,1.27927835868028,0.8311179527115903,0.3923668003515501,0.3980765670655524,0.003536145610836898,0.8552892440232354,0.9971801964379468,0.2745090062217231,-0.2726656514596219,-0.1651152207428455,-0.3765709652993445,0.3273631902298261,1.907088714484256,0.57781075218846,-0.634796437537649,-0.4890472372176922,-0.8702162672539634,0.716953992706264
1997-07-01,,1.90534511877045,1.175456706125674,0.9083480855748309,1.136670616456276,1.63962284955727,,1.970243098565655,1.221733756319022,0.92302614046444,1.248075022482874,1.88878668826513,,0.9794198622591729,-0.2506985976249107,-0.3868397951230876,-0.024323633014603,1.089566971263015
1997-08-01,,2.083789788321331,0.6722972678908791,0.3491310715770444,1.190244200867041,1.26170265142465,,1.930948807017898,0.7304351483613742,0.5665320955954433,0.6885542127582421,1.504474653895903,,1.114732643295626,-0.4746501979221688,-0.6278728084010797,-0.02853575241149212,0.8415540271267106
