date,SGI3_II/1271/1,SGI3_II/1272/1,SGI3_II/1273/1,SGI3_II/1274/1,SGI3_II/1274/2,SGI3_II/1276/1,SGI3_II/1285/1,SGI3_II/906/1,SGI3_II/908/1,SGI3_II/908/2,SGI3_II/521/1,SGI3_II/527/1,SGI3_II/1272/2,SGI3_II/1275/1,SGI3_II/797/1,SGI3_II/1065/1,SGI6_II/1271/1,SGI6_II/1272/1,SGI6_II/1273/1,SGI6_II/1274/1,SGI6_II/1274/2,SGI6_II/1276/1,SGI6_II/1285/1,SGI6_II/906/1,SGI6_II/908/1,SGI6_II/908/2,SGI6_II/521/1,SGI6_II/527/1,SGI6_II/1272/2,SGI6_II/1275/1,SGI6_II/797/1,SGI6_II/1065/1,SGI12_II/1271/1,SGI12_II/1272/1,SGI12_II/1273/1,SGI12_II/1274/1,SGI12_II/1274/2,SGI12_II/1276/1,SGI12_II/1285/1,SGI12_II/906/1,SGI12_II/908/1,SGI12_II/908/2,SGI12_II/521/1,SGI12_II/527/1,SGI12_II/1272/2,SGI12_II/1275/1,SGI12_II/797/1,SGI12_II/1065/1
1988-08-01,,,,,,,,,,,1.595915130446625,0.555744386383544,,,,,,,,,,,,,,,2.245566931422884,1.296488310423513,,,,,,,,,,,,,,,,1.066927862439352,,,,
1988-09-01,,,,,,,,,,,1.378350824864658,0.5328364143889063,,,,,,,,,,,,,,,1.829599756816386,0.9573594607434002,,,,,,,,,,,,,,,,1.109060327488651,,,,
1988-10-01,,,,,,,,,,,1.148699613416932,0.441204526410258,,,,,,,,,,,,,,,1.447728252259462,0.6416188075930264,,,,,,,,,,,,,,,,1.051880553493141,,,,
1988-11-01,,,,,,,,,,,0.6047888494619384,0.4182965544156203,,,,,,,,,,,,,,,1.270430768000962,0.5012896284150437,,,,,,,,,,,,,,,,1.009748088443893,,,,
1988-12-01,,,,,,,,,,,0.532267414267898,0.3381186524342908,,,,,,,,,,,,,,,1.10677155176228,0.4486661862233063,,,,,,,,,,,,,,,,1.009748088443893,,,,
1989-01-01,,,,,,,,,,,0.7256579081186038,0.5099284423942686,,,,,,,,,,,,,,,1.086314149732467,0.4895955301502242,,,,,,,,,,,,,,,,1.051880553493141,,,,
1989-02-01,,,,,,,,,,,0.8948745902379455,0.1892168344690482,,,,,,,,,,,,,,,0.8749209954241622,0.3141840561777832,,,,,,,,,,,,,,,1.903343678070486,0.8351993046682339,,,,
1989-03-01,,,,,,,,,,,1.148699613416984,0.06322298849839456,,,,,,,,,,,,,,,0.9772080055733458,0.2089371717943087,,,,,,,,,,,,,,,1.715313144425413,0.6064802086864505,,,,
1989-04-01,,,,,,,,,,,1.269568672073597,-0.005500927485567291,,,,,,,,,,,,,,,1.154505489831903,0.261560613986046,,,,,,,,,,,,,,,1.592684535526405,0.4710544281708581,,,,
1989-05-01,,,,,,,,,,,,0.2693947364503289,,,,,,,,,,,,,,,,0.2381724174564071,,,,,,,,,,,,,,,,0.3867894980722604,,,,
1989-06-01,,,,,,,,,,,,0.2121248064636859,,,,,,,,,,,,,,,,0.144619631337752,,,,,,,,,,,,,,,,0.31155295334141,,,,
1989-07-01,,,,,,,,,,,,-0.07422484346952914,,,,,,,,,,,,,,,,-0.03663889176714855,,,,,,,,,,,,,,,,0.2393258703997915,,,,
1989-08-01,,,,,,,,,,,-1.171986312791124,-0.3147585494134689,,,,,,,,,,,,,,,,-0.01909774436986956,,,,,,,,,,,,,,,,0.1580704020904258,,,,
1989-09-01,,,,,,,,,,,-1.703810170880513,-0.486568339373349,,,,,,,,,,,,,,,,-0.1360387270182134,,,,,,,,,,,,,,,,0.04371085409950847,,,,
1989-10-01,,,,,,,,,,,-1.897200664731219,-0.5782002273520462,,,,,,,,,,,,,,,,-0.3289913483878835,,,,,,,,,,,,,,,,-0.0285162288420587,,,,
1989-11-01,,,,,,,,,,,-1.800505417805814,-0.6125621853440028,,,,,,,,,,,,,,,-1.648158588255097,-0.4693205275658163,,,,,,,,,,,,,,,,-0.1127811589406564,,,,
1989-12-01,,,,,,,,,,,-1.413724430104506,-0.532384283362722,,,,,,,,,,,,,,,-1.729988196374467,-0.5160969206251937,,,,,,,,,,,,,,,,-0.1850082418822749,,,,
1990-01-01,,,,,,,,,,,-0.9544220072091572,,,,,,,,,,,,,,,,-1.57996724815566,,,,,,,,,,,,,,,,,,,,,
1990-02-01,,,,,,,,,,,-0.5434672077764848,,,,,,,,,,,,,,,,-1.293563619737981,,,,,,,,,,,,,,,,,,,,,
1990-03-01,,,,,,,,,,,-0.3500767139257792,,,,,,,,,,,,,,,,-0.9662451872606755,,,,,,,,,,,,,,,,,,,,,
1990-04-01,,,,,,,,,,,-0.337989808060123,,,,,,,,,,,,,,,,-0.7002989608728682,,,,,,,,,,,,,,,,,,,,,
1990-05-01,,,,,,,,,,,-0.3863374315227479,0.0975849464903999,,,,,,,,,,,,,,,-0.4957249405745594,,,,,,,,,,,,,,,,-1.252299190929877,,,,,
1990-06-01,,,,,,,,,,,-0.4588588667167883,0.06322298849839456,,,,,,,,,,,,,,,-0.427533600475065,,,,,,,,,,,,,,,,-1.260474431523204,,,,,
1990-07-01,,,,,,,,,,,1.064091272357339,-0.005500927485567291,,,,,,,,,,,,,,,0.4384964187877933,,,,,,,,,,,,,,,,-0.6514190073249284,,,,,
1990-08-01,,,,,,,,,,,1.039917460625975,-0.07422484346957797,,,,,,,,,,,,,,,0.3975816147281082,0.01598455042458872,,,,,,,,,,,,,,,-0.5042646766461456,,,,,
1990-09-01,,,,,,,,,,,0.7135710022529475,-0.1429487594535398,,,,,,,,,,,,,,,0.172550192399986,-0.03663889176714855,,,,,,,,,,,,,,,-0.4429503721966411,,,,,
1990-10-01,,,,,,,,,,,-1.208247030388144,-0.2345806474321393,,,1.853245426889897,,,,,,,,,,,,-0.05248122992819449,-0.1184975796209344,,,,,,,,,,,,,,,-0.4184246504168673,,,,,
1990-11-01,,,,,,,,,,,-1.413724430104454,-0.2689426054241447,,,1.806450456976557,,,,,,,,,,,,-0.1820447761171292,-0.1711210218126717,,,,,,,,,,,,,,,-0.3734608271538787,,,,,
1990-12-01,,,,,,,,,,,-1.196160124522436,-0.2689426054241447,,,1.798651295324306,,,,,,,,,,,,-0.2434169822066277,-0.2062033166071798,,,,,,,,,,,,,,,-0.3693732068572498,,,,,
1991-01-01,,,,,,,,,,,-0.7852053250898154,-0.2116726754375017,,,1.72845884045428,,,,,,,,,,,,-1.095808733449668,-0.2237444640044089,,,1.96711924197901,,,,,,,,,,,,-0.3611979662639918,,,,,
