date,SPI3_ZALESIE,SPI3_TRZEMESZNO,SPI3_PAKOŚĆ,SPI3_JAKSICE,SPI3_GĘBICE,SPI6_ZALESIE,SPI6_TRZEMESZNO,SPI6_PAKOŚĆ,SPI6_JAKSICE,SPI6_GĘBICE,SPI12_ZALESIE,SPI12_TRZEMESZNO,SPI12_PAKOŚĆ,SPI12_JAKSICE,SPI12_GĘBICE,sgi3_cluster_1,sgi3_cluster_2,sgi3_cluster_3,sgi6_cluster_1,sgi6_cluster_2,sgi6_cluster_3,sgi12_cluster_1,sgi12_cluster_2,sgi12_cluster_3
1992-02-01,1.776896353296663,-1.571995001000597,-1.012757271390953,-1.352051751696602,-1.107787975781169,1.473636025798127,-1.470283484205056,-0.8075765088817906,-1.385674358615102,-0.9993370965281683,1.276366062148748,-1.113674282562489,-0.4348011242785101,-1.015334383585161,-0.3617232493569164,,-0.6135810659216401,0.9641409985362442,,-0.779604756273393,1.083878104413714,,-0.5098944708357924,1.886431788755482
1992-03-01,1.11037254445592,0.2727630531194959,0.08609284293435207,-0.3460655045715536,0.3774401895107285,1.443276946988744,-0.1589546682145223,-0.007963996979466158,-0.4851564775761067,0.05476758789831847,1.403217552889571,-0.5182853237800849,0.01755782944109418,-0.6774040168100488,0.07986705705954765,,-0.5140069654051731,0.901747705318469,,-0.7065311819854837,1.036942585026231,,-0.5331404754539791,1.825052720037931
1992-04-01,0.7468216587210961,0.477783573234744,0.5226617003428324,-0.2178609724661813,0.5434012164810641,0.9470178852259693,-0.343114633737601,0.03739389627363559,-0.5962011133178725,-0.05947264698810477,1.236674654157397,-0.6817602767759556,-0.09062275564277288,-0.8412119872434798,-0.08017774328275462,,-0.3142258445039046,0.831555250448443,,-0.5267744057986321,0.9942739310375737,,-0.4886266796568574,1.236268320117586
1992-05-01,0.5546857271185708,0.739402781607404,0.7209535207600302,0.2635124122417637,-0.09153329232505067,1.137682857666037,-0.3244395265920395,0.007829434383955251,-0.6216049988772997,-0.6871200877279767,1.150809139629388,-0.6130277048096942,-0.2455483447517627,-0.8242064310256831,-0.5557048288427412,,-0.07723462620305696,0.6911703407083908,,-0.3757595629014484,0.9132034884590844,,-0.4571163826577021,1.156702860668843
1992-06-01,0.2950433853154068,-1.11722304115645,-0.6200267409146457,-0.5615813539737158,-1.909163432276366,0.652788136790356,-0.7487161691200717,-0.4727599399707854,-0.7567566229010547,-1.186130152240554,1.196899444087676,-1.643964003956449,-1.098177333616456,-1.686030454480887,-1.299170598466161,,-0.0899544519370519,0.6443753707950511,,-0.3304485670920584,0.8534673728749783,,-0.5025067783078748,1.079410700061566
1992-07-01,0.6854723810178941,-1.611481975214114,-1.165786087906854,-0.8028277193850646,-2.011276965005951,0.8492835600901598,-1.221252976826212,-0.801677946937578,-0.8980662486685963,-1.575543894419057,1.436810291257435,-1.987349576040306,-0.9737750411206673,-1.434064616412915,-1.771241907405447,,-0.520652624022721,0.5429862693161208,,-0.4619562830360784,0.7595963340999026,,-0.6029675410961545,0.9907520452472656
1992-08-01,0.1110151009747856,-2.267084135074893,-1.635319052436973,-1.442981828809751,-1.980876835002815,0.3490359028616938,-1.331372400023505,-0.9529616041218315,-1.021144051966254,-1.601990428539672,0.8890609460618526,-1.985487920166667,-1.252125359278143,-1.648031827853662,-1.772951231884565,,-0.7675155286500428,0.5117896227072166,,-0.4653731199746389,0.6657252953248997,,-0.7202053574581344,0.9339195742125319
1992-09-01,0.8733709590390215,-2.354345094048965,-1.415610343603559,-1.170602787063608,-1.744340655822769,0.647686943139785,-2.255250826583104,-1.414521327785322,-1.301550170953843,-2.267853963525805,0.9943503707439827,-1.996699547986834,-1.216924657861846,-1.361426219514691,-1.694962478110591,,-1.277727968665012,0.4181996828805041,,-0.7576310674583151,0.5889217181452724,,-0.852087365457798,0.8679939078122021
1992-10-01,0.9943985635363072,-1.289215991334778,-0.6527872366977822,-0.8450571911553827,-0.7141334704599576,0.972254477648141,-2.036197772437538,-1.385245276793886,-1.226602433653842,-2.040866478483796,1.053315711262909,-1.98836499623098,-1.176817082586497,-1.414601711329098,-1.720404663780176,,-1.045861537678155,0.3870030362715999,,-0.8633494544133203,0.51638500636458,,-0.8082017007022158,0.8066148390946123
1992-11-01,1.814839638655518,-0.722836641514339,-0.07104278094021665,-0.4081552687723287,-0.3722126816930232,1.054175368288324,-2.059524998126996,-1.177674266280304,-1.171187223704179,-1.543709089886195,1.193972440028217,-1.755529554833705,-0.9846824873281105,-1.28014814927356,-1.572551420548926,,-1.076711722210709,0.3012122580971716,,-1.013878254871715,0.4523820253815755,,-0.8076626214484822,0.7293226784872969
