feature_id,lake_name,x_coord_2180,y_coord_2180
51,Jez. ┼╗ni┼äskie Ma┼ée,413766.119,553921.5609
51,Jez. ┼╗ni┼äskie Ma┼ée,413813.6501,553949.2553
51,Jez. ┼╗ni┼äskie Ma┼ée,413825.0158,553957.5251
51,Jez. ┼╗ni┼äskie Ma┼ée,413833.279,553964.9023
51,Jez. ┼╗ni┼äskie Ma┼ée,413839.1589,553971.6637
51,Jez. ┼╗ni┼äskie Ma┼ée,413847.6089,553983.9506
51,Jez. ┼╗ni┼äskie Ma┼ée,413878.0589,554034.6165
51,Jez. ┼╗ni┼äskie Ma┼ée,413884.4663,554043.4497
51,Jez. ┼╗ni┼äskie Ma┼ée,413890.1366,554049.2846
51,Jez. ┼╗ni┼äskie Ma┼ée,413897.4854,554054.781
51,Jez. ┼╗ni┼äskie Ma┼ée,413905.3787,554058.7322
51,Jez. ┼╗ni┼äskie Ma┼ée,413914.1795,554060.7338
51,Jez. ┼╗ni┼äskie Ma┼ée,413924.3794,554061.2126
51,Jez. ┼╗ni┼äskie Ma┼ée,413937.2975,554059.881
51,Jez. ┼╗ni┼äskie Ma┼ée,413948.84,554056.3531
51,Jez. ┼╗ni┼äskie Ma┼ée,413968.6719,554046.9947
51,Jez. ┼╗ni┼äskie Ma┼ée,414014.0099,554023.4835
51,Jez. ┼╗ni┼äskie Ma┼ée,414035.8343,554013.7216
51,Jez. ┼╗ni┼äskie Ma┼ée,414080.7136,553999.5941
51,Jez. ┼╗ni┼äskie Ma┼ée,414089.1384,553995.2439
51,Jez. ┼╗ni┼äskie Ma┼ée,414093.794,553991.5056
51,Jez. ┼╗ni┼äskie Ma┼ée,414096.5596,553986.8102
51,Jez. ┼╗ni┼äskie Ma┼ée,414098.1309,553981.4138
51,Jez. ┼╗ni┼äskie Ma┼ée,414098.4347,553974.0284
51,Jez. ┼╗ni┼äskie Ma┼ée,414098.1079,553967.3297
51,Jez. ┼╗ni┼äskie Ma┼ée,414098.7823,553962.429
51,Jez. ┼╗ni┼äskie Ma┼ée,414104.5977,553945.4358
51,Jez. ┼╗ni┼äskie Ma┼ée,414124.6706,553893.9908
51,Jez. ┼╗ni┼äskie Ma┼ée,414128.7624,553879.8395
51,Jez. ┼╗ni┼äskie Ma┼ée,414128.5708,553872.8551
51,Jez. ┼╗ni┼äskie Ma┼ée,414125.6173,553863.9836
51,Jez. ┼╗ni┼äskie Ma┼ée,414115.5452,553844.4966
51,Jez. ┼╗ni┼äskie Ma┼ée,414089.0208,553797.2728
51,Jez. ┼╗ni┼äskie Ma┼ée,414068.0445,553759.9268
51,Jez. ┼╗ni┼äskie Ma┼ée,414051.1494,553728.1855
51,Jez. ┼╗ni┼äskie Ma┼ée,414040.5883,553705.5566
51,Jez. ┼╗ni┼äskie Ma┼ée,414031.7502,553682.1163
51,Jez. ┼╗ni┼äskie Ma┼ée,414023.327,553653.4001
51,Jez. ┼╗ni┼äskie Ma┼ée,414018.2015,553624.8215
51,Jez. ┼╗ni┼äskie Ma┼ée,414013.6462,553578.0946
51,Jez. ┼╗ni┼äskie Ma┼ée,414010.602,553524.2026
51,Jez. ┼╗ni┼äskie Ma┼ée,414009.6094,553484.2564
51,Jez. ┼╗ni┼äskie Ma┼ée,414009.5247,553399.2984
51,Jez. ┼╗ni┼äskie Ma┼ée,414008.5302,553367.385
51,Jez. ┼╗ni┼äskie Ma┼ée,414006.5723,553354.4694
51,Jez. ┼╗ni┼äskie Ma┼ée,414002.8397,553341.0103
51,Jez. ┼╗ni┼äskie Ma┼ée,413997.8999,553328.8994
51,Jez. ┼╗ni┼äskie Ma┼ée,413991.9757,553318.4466
51,Jez. ┼╗ni┼äskie Ma┼ée,413982.6109,553306.7629
51,Jez. ┼╗ni┼äskie Ma┼ée,413972.1678,553297.3138
51,Jez. ┼╗ni┼äskie Ma┼ée,413958.1885,553287.7826
51,Jez. ┼╗ni┼äskie Ma┼ée,413923.7762,553267.2737
51,Jez. ┼╗ni┼äskie Ma┼ée,413908.78,553257.3914
51,Jez. ┼╗ni┼äskie Ma┼ée,413900.2929,553250.3957
51,Jez. ┼╗ni┼äskie Ma┼ée,413880.751,553231.5415
51,Jez. ┼╗ni┼äskie Ma┼ée,413562.3211,552453.2303
51,Jez. ┼╗ni┼äskie Ma┼ée,413583.616,552452.5305
51,Jez. ┼╗ni┼äskie Ma┼ée,413594.5882,552454.1068
51,Jez. ┼╗ni┼äskie Ma┼ée,413605.0458,552459.5745
51,Jez. ┼╗ni┼äskie Ma┼ée,413615.2963,552467.8754
51,Jez. ┼╗ni┼äskie Ma┼ée,413637.4409,552490.8977
51,Jez. ┼╗ni┼äskie Ma┼ée,413662.2238,552518.3837
51,Jez. ┼╗ni┼äskie Ma┼ée,413685.096,552544.8465
51,Jez. ┼╗ni┼äskie Ma┼ée,413691.8303,552553.7123
51,Jez. ┼╗ni┼äskie Ma┼ée,413697.6001,552564.0965
51,Jez. ┼╗ni┼äskie Ma┼ée,413698.5397,552568.1112
51,Jez. ┼╗ni┼äskie Ma┼ée,413698.4753,552572.266
51,Jez. ┼╗ni┼äskie Ma┼ée,413694.5712,552581.445
51,Jez. ┼╗ni┼äskie Ma┼ée,413688.5164,552588.2681
51,Jez. ┼╗ni┼äskie Ma┼ée,413672.1382,552597.6476
51,Jez. ┼╗ni┼äskie Ma┼ée,413652.5428,552605.6537
51,Jez. ┼╗ni┼äskie Ma┼ée,413639.059,552609.3048
51,Jez. ┼╗ni┼äskie Ma┼ée,413624.1187,552611.3381
51,Jez. ┼╗ni┼äskie Ma┼ée,413604.0924,552611.9802
51,Jez. ┼╗ni┼äskie Ma┼ée,413587.0982,552610.7222
51,Jez. ┼╗ni┼äskie Ma┼ée,413573.4132,552607.8871
51,Jez. ┼╗ni┼äskie Ma┼ée,413560.8587,552603.7365
51,Jez. ┼╗ni┼äskie Ma┼ée,413551.0283,552598.8797
51,Jez. ┼╗ni┼äskie Ma┼ée,413543.1168,552593.075
51,Jez. ┼╗ni┼äskie Ma┼ée,413534.7546,552584.2569
51,Jez. ┼╗ni┼äskie Ma┼ée,413525.9807,552571.9807
51,Jez. ┼╗ni┼äskie Ma┼ée,413521.9963,552563.9888
51,Jez. ┼╗ni┼äskie Ma┼ée,413514.9806,552546.2056
51,Jez. ┼╗ni┼äskie Ma┼ée,413515.5267,552536.0928
51,Jez. ┼╗ni┼äskie Ma┼ée,413519.4349,552512.3702
51,Jez. ┼╗ni┼äskie Ma┼ée,413523.7227,552491.8485
51,Jez. ┼╗ni┼äskie Ma┼ée,413527.8786,552479.4977
51,Jez. ┼╗ni┼äskie Ma┼ée,413533.7584,552470.1651
51,Jez. ┼╗ni┼äskie Ma┼ée,413543.2758,552461.1132
51,Jez. ┼╗ni┼äskie Ma┼ée,413552.7639,552455.5717
51,Jez. ┼╗ni┼äskie Ma┼ée,413562.3211,552453.2303
52,Jez. Ostr├│wieckie,424474.7762,552799.0872
52,Jez. Ostr├│wieckie,424469.6712,552779.7706
52,Jez. Ostr├│wieckie,424466.2908,552762.1149
52,Jez. Ostr├│wieckie,424464.9698,552746.1736
52,Jez. Ostr├│wieckie,424465.1811,552728.1887
52,Jez. Ostr├│wieckie,424466.2666,552716.2539
52,Jez. Ostr├│wieckie,424470.3381,552694.66
52,Jez. Ostr├│wieckie,424471.9319,552668.7032
52,Jez. Ostr├│wieckie,424471.1842,552656.7505
52,Jez. Ostr├│wieckie,424469.1469,552642.8411
52,Jez. Ostr├│wieckie,424467.2007,552635.1572
52,Jez. Ostr├│wieckie,424464.709,552629.7153
52,Jez. Ostr├│wieckie,424446.1497,552603.6068
52,Jez. Ostr├│wieckie,424430.0126,552583.2424
52,Jez. Ostr├│wieckie,424413.1679,552563.4662
52,Jez. Ostr├│wieckie,424395.6589,552544.2836
52,Jez. Ostr├│wieckie,424388.1218,552536.5192
52,Jez. Ostr├│wieckie,424377.559,552525.6378
52,Jez. Ostr├│wieckie,424361.7535,552510.3756
52,Jez. Ostr├│wieckie,424351.2089,552501.178
52,Jez. Ostr├│wieckie,424338.4745,552491.5098
52,Jez. Ostr├│wieckie,424325.1366,552482.6244
52,Jez. Ostr├│wieckie,424316.3647,552477.8635
52,Jez. Ostr├│wieckie,424301.7172,552471.5278
52,Jez. Ostr├│wieckie,424286.7037,552465.946
52,Jez. Ostr├│wieckie,424269.6032,552460.3799
52,Jez. Ostr├│wieckie,424227.0394,552449.3785
52,Jez. Ostr├│wieckie,424180.166,552439.286
52,Jez. Ostr├│wieckie,424159.339,552432.2714
52,Jez. Ostr├│wieckie,424130.184,552417.6086
52,Jez. Ostr├│wieckie,424076.9874,552383.984
52,Jez. Ostr├│wieckie,424049.4989,552367.6631
52,Jez. Ostr├│wieckie,424003.4414,552343.544
52,Jez. Ostr├│wieckie,423992.359,552339.0123
52,Jez. Ostr├│wieckie,423978.1305,552334.4294
52,Jez. Ostr├│wieckie,423921.2004,552319.0266
52,Jez. Ostr├│wieckie,423887.68,552308.739
52,Jez. Ostr├│wieckie,423868.8556,552301.8974
52,Jez. Ostr├│wieckie,423854.5501,552295.0359
52,Jez. Ostr├│wieckie,423841.0934,552286.4869
52,Jez. Ostr├│wieckie,423825.953,552274.843
52,Jez. Ostr├│wieckie,423808.508,552259.8626
52,Jez. Ostr├│wieckie,423769.4818,552222.5717
52,Jez. Ostr├│wieckie,423752.2002,552209.0603
52,Jez. Ostr├│wieckie,423730.9506,552194.0935
52,Jez. Ostr├│wieckie,423673.5843,552155.6814
52,Jez. Ostr├│wieckie,423645.3275,552138.8153
52,Jez. Ostr├│wieckie,423633.5493,552133.4821
52,Jez. Ostr├│wieckie,423606.1126,552123.905
52,Jez. Ostr├│wieckie,423579.2083,552112.97
52,Jez. Ostr├│wieckie,423567.8574,552109.2266
52,Jez. Ostr├│wieckie,423552.3375,552105.6284
52,Jez. Ostr├│wieckie,423498.1429,552096.2743
52,Jez. Ostr├│wieckie,423447.1628,552086.0849
52,Jez. Ostr├│wieckie,423417.1529,552077.6684
52,Jez. Ostr├│wieckie,423400.652,552070.5047
52,Jez. Ostr├│wieckie,423391.7955,552064.3581
52,Jez. Ostr├│wieckie,423382.1898,552055.6301
52,Jez. Ostr├│wieckie,423372.6667,552045.1214
52,Jez. Ostr├│wieckie,423361.434,552030.9961
52,Jez. Ostr├│wieckie,423350.0853,552013.3676
52,Jez. Ostr├│wieckie,423317.905,551956.8606
52,Jez. Ostr├│wieckie,423309.4738,551937.6807
52,Jez. Ostr├│wieckie,423301.7419,551917.0563
52,Jez. Ostr├│wieckie,423295.1572,551896.0949
52,Jez. Ostr├│wieckie,423290.6433,551877.6605
52,Jez. Ostr├│wieckie,423286.2666,551853.0287
52,Jez. Ostr├│wieckie,423283.1159,551827.2224
52,Jez. Ostr├│wieckie,423281.7552,551804.2632
52,Jez. Ostr├│wieckie,423282.2437,551787.3024
52,Jez. Ostr├│wieckie,423285.5113,551770.5912
52,Jez. Ostr├│wieckie,423297.2985,551735.5944
52,Jez. Ostr├│wieckie,423311.0489,551700.1659
52,Jez. Ostr├│wieckie,423337.8556,551636.6422
52,Jez. Ostr├│wieckie,423348.6216,551608.6764
52,Jez. Ostr├│wieckie,423355.9203,551583.6874
52,Jez. Ostr├│wieckie,423357.5132,551575.9157
52,Jez. Ostr├│wieckie,423357.8749,551568.8987
52,Jez. Ostr├│wieckie,423356.0947,551555.9743
52,Jez. Ostr├│wieckie,423352.7257,551543.2441
52,Jez. Ostr├│wieckie,423349.4136,551536.0523
52,Jez. Ostr├│wieckie,423342.0082,551525.2599
52,Jez. Ostr├│wieckie,423335.1174,551517.7744
52,Jez. Ostr├│wieckie,423327.2756,551511.7999
52,Jez. Ostr├│wieckie,423317.6371,551506.753
52,Jez. Ostr├│wieckie,423304.4223,551501.6808
52,Jez. Ostr├│wieckie,423288.1135,551496.5712
52,Jez. Ostr├│wieckie,423278.1236,551495.1593
52,Jez. Ostr├│wieckie,423265.1219,551496.1315
52,Jez. Ostr├│wieckie,423254.6811,551499.5954
52,Jez. Ostr├│wieckie,423247.1533,551504.3329
52,Jez. Ostr├│wieckie,423238.4509,551511.2013
52,Jez. Ostr├│wieckie,423227.3783,551521.4204
52,Jez. Ostr├│wieckie,423221.3667,551528.2802
52,Jez. Ostr├│wieckie,423216.4578,551536.8474
52,Jez. Ostr├│wieckie,423211.7399,551556.3468
52,Jez. Ostr├│wieckie,423206.1281,551569.2325
52,Jez. Ostr├│wieckie,423199.9635,551578.2224
52,Jez. Ostr├│wieckie,423189.2579,551587.3314
52,Jez. Ostr├│wieckie,423154.7822,551609.6925
52,Jez. Ostr├│wieckie,423143.9075,551614.3246
52,Jez. Ostr├│wieckie,423132.0538,551616.7466
52,Jez. Ostr├│wieckie,423118.0545,551617.5744
52,Jez. Ostr├│wieckie,423106.967,551616.347
52,Jez. Ostr├│wieckie,423098.5956,551613.4599
52,Jez. Ostr├│wieckie,423088.269,551607.1362
52,Jez. Ostr├│wieckie,423078.5944,551598.4888
52,Jez. Ostr├│wieckie,423072.4143,551589.2731
52,Jez. Ostr├│wieckie,423065.5631,551574.7959
52,Jez. Ostr├│wieckie,423061.7092,551563.427
52,Jez. Ostr├│wieckie,423058.7695,551548.7696
52,Jez. Ostr├│wieckie,423055.1945,551505.7927
52,Jez. Ostr├│wieckie,423055.3896,551480.8623
52,Jez. Ostr├│wieckie,423058.6301,551464.3121
52,Jez. Ostr├│wieckie,423069.3828,551436.2008
52,Jez. Ostr├│wieckie,423088.0031,551398.4925
52,Jez. Ostr├│wieckie,423098.8462,551377.0303
52,Jez. Ostr├│wieckie,423104.2618,551355.9439
52,Jez. Ostr├│wieckie,423106.5041,551340.0509
52,Jez. Ostr├│wieckie,423108.1488,551320.0079
52,Jez. Ostr├│wieckie,423109.1435,551297.9926
52,Jez. Ostr├│wieckie,423108.89,551281.9052
52,Jez. Ostr├│wieckie,423106.9312,551265.0982
52,Jez. Ostr├│wieckie,423102.0656,551245.8427
52,Jez. Ostr├│wieckie,423086.9988,551203.3123
52,Jez. Ostr├│wieckie,423075.6473,551175.53
52,Jez. Ostr├│wieckie,423070.9479,551158.1888
52,Jez. Ostr├│wieckie,423068.9879,551144.2789
52,Jez. Ostr├│wieckie,423068.6373,551128.3137
52,Jez. Ostr├│wieckie,423069.4985,551111.2274
52,Jez. Ostr├│wieckie,423071.6448,551096.4304
52,Jez. Ostr├│wieckie,423075.2142,551084.0132
52,Jez. Ostr├│wieckie,423081.7946,551069.292
52,Jez. Ostr├│wieckie,423089.6557,551055.1733
52,Jez. Ostr├│wieckie,423096.7553,551046.7499
52,Jez. Ostr├│wieckie,423101.5187,551043.4468
52,Jez. Ostr├│wieckie,423106.9066,551040.9645
52,Jez. Ostr├│wieckie,423138.9156,551028.8383
52,Jez. Ostr├│wieckie,423156.1931,551023.3353
52,Jez. Ostr├│wieckie,423161.2586,551020.4375
52,Jez. Ostr├│wieckie,423165.5987,551016.1227
52,Jez. Ostr├│wieckie,423170.3301,551007.3042
52,Jez. Ostr├│wieckie,423174.8316,550992.8995
52,Jez. Ostr├│wieckie,423176.4273,550982.993
52,Jez. Ostr├│wieckie,423177.4934,550963.1089
52,Jez. Ostr├│wieckie,423176.6451,550914.0754
52,Jez. Ostr├│wieckie,423174.1807,550888.1272
52,Jez. Ostr├│wieckie,423171.5203,550876.5064
52,Jez. Ostr├│wieckie,423166.9572,550862.192
52,Jez. Ostr├│wieckie,423155.625,550836.5829
52,Jez. Ostr├│wieckie,423146.6374,550823.4034
52,Jez. Ostr├│wieckie,423122.2057,550794.2192
52,Jez. Ostr├│wieckie,423110.5236,550781.9066
52,Jez. Ostr├│wieckie,423095.998,550769.5944
52,Jez. Ostr├│wieckie,423089.7135,550763.2371
52,Jez. Ostr├│wieckie,423076.8692,550744.0862
52,Jez. Ostr├│wieckie,423071.9079,550737.8969
52,Jez. Ostr├│wieckie,423051.5066,550721.8054
52,Jez. Ostr├│wieckie,423036.9905,550709.2437
52,Jez. Ostr├│wieckie,423030.7587,550702.7745
52,Jez. Ostr├│wieckie,423020.4519,550685.8897
52,Jez. Ostr├│wieckie,423010.9347,550663.6361
52,Jez. Ostr├│wieckie,423006.6717,550650.3649
52,Jez. Ostr├│wieckie,423005.2455,550641.5589
52,Jez. Ostr├│wieckie,423005.1123,550597.3926
52,Jez. Ostr├│wieckie,423007.8739,550578.6909
52,Jez. Ostr├│wieckie,423019.0126,550539.0949
52,Jez. Ostr├│wieckie,423020.2633,550525.3273
52,Jez. Ostr├│wieckie,423017.5777,550479.3661
52,Jez. Ostr├│wieckie,423017.4718,550464.1638
52,Jez. Ostr├│wieckie,423018.8133,550455.3407
52,Jez. Ostr├│wieckie,423022.1862,550447.2008
52,Jez. Ostr├│wieckie,423027.6735,550437.6633
52,Jez. Ostr├│wieckie,423057.8351,550393.6892
52,Jez. Ostr├│wieckie,423061.7785,550385.8235
52,Jez. Ostr├│wieckie,423063.6502,550378.035
52,Jez. Ostr├│wieckie,423063.6788,550363.8496
52,Jez. Ostr├│wieckie,423060.3897,550346.0919
52,Jez. Ostr├│wieckie,423054.6222,550330.1211
52,Jez. Ostr├│wieckie,423046.9672,550317.0177
52,Jez. Ostr├│wieckie,423040.3024,550309.6993
52,Jez. Ostr├│wieckie,423029.5554,550300.8806
52,Jez. Ostr├│wieckie,422995.6624,550277.1484
52,Jez. Ostr├│wieckie,422987.7384,550273.0911
52,Jez. Ostr├│wieckie,422974.2832,550270.0639
52,Jez. Ostr├│wieckie,422958.3339,550268.1627
52,Jez. Ostr├│wieckie,422932.2696,550266.5631
52,Jez. Ostr├│wieckie,422889.304,550266.4785
52,Jez. Ostr├│wieckie,422878.362,550265.3139
52,Jez. Ostr├│wieckie,422866.592,550262.9586
52,Jez. Ostr├│wieckie,422852.1418,550258.7748
52,Jez. Ostr├│wieckie,422842.0882,550254.387
52,Jez. Ostr├│wieckie,422809.546,550232.9542
52,Jez. Ostr├│wieckie,422797.4771,550225.8927
52,Jez. Ostr├│wieckie,422772.438,550213.3866
52,Jez. Ostr├│wieckie,422753.6043,550206.612
52,Jez. Ostr├│wieckie,422740.8899,550204.1773
52,Jez. Ostr├│wieckie,422713.9286,550202.3207
52,Jez. Ostr├│wieckie,422701.059,550200.4803
52,Jez. Ostr├│wieckie,422687.2609,550197.3981
52,Jez. Ostr├│wieckie,422677.16,550193.411
52,Jez. Ostr├│wieckie,422664.7227,550184.9374
52,Jez. Ostr├│wieckie,422652.7702,550172.8215
52,Jez. Ostr├│wieckie,422642.0562,550158.2272
52,Jez. Ostr├│wieckie,422633.691,550142.3427
52,Jez. Ostr├│wieckie,422628.4912,550129.2192
52,Jez. Ostr├│wieckie,422625.2929,550117.632
52,Jez. Ostr├│wieckie,422623.3661,550104.8967
52,Jez. Ostr├│wieckie,422622.3245,550089.9697
52,Jez. Ostr├│wieckie,422619.4499,549930.0177
52,Jez. Ostr├│wieckie,422619.6686,549910.0489
52,Jez. Ostr├│wieckie,422621.8434,549869.1376
52,Jez. Ostr├│wieckie,422621.7831,549839.1332
52,Jez. Ostr├│wieckie,422619.1211,549804.2051
52,Jez. Ostr├│wieckie,422617.26,549794.2506
52,Jez. Ostr├│wieckie,422614.3834,549785.7823
52,Jez. Ostr├│wieckie,422604.5483,549768.6245
52,Jez. Ostr├│wieckie,422580.9749,549734.8956
52,Jez. Ostr├│wieckie,422569.2965,549716.2648
52,Jez. Ostr├│wieckie,422547.7942,549677.8383
52,Jez. Ostr├│wieckie,422541.2991,549663.2508
52,Jez. Ostr├│wieckie,422538.1812,549649.7075
52,Jez. Ostr├│wieckie,422536.387,549632.7131
52,Jez. Ostr├│wieckie,422534.8169,549571.706
52,Jez. Ostr├│wieckie,422533.1652,549550.8827
52,Jez. Ostr├│wieckie,422531.0264,549542.0516
52,Jez. Ostr├│wieckie,422527.7495,549533.5977
52,Jez. Ostr├│wieckie,422523.007,549524.8184
52,Jez. Ostr├│wieckie,422517.7527,549517.2727
52,Jez. Ostr├│wieckie,422512.2789,549511.4086
52,Jez. Ostr├│wieckie,422506.8356,549507.2469
52,Jez. Ostr├│wieckie,422498.9119,549502.7457
52,Jez. Ostr├│wieckie,422490.3687,549499.32
52,Jez. Ostr├│wieckie,422482.6568,549497.3816
52,Jez. Ostr├│wieckie,422475.8125,549496.7005
52,Jez. Ostr├│wieckie,422457.6632,549498.2123
52,Jez. Ostr├│wieckie,422444.9417,549500.9251
52,Jez. Ostr├│wieckie,422432.9111,549505.9888
52,Jez. Ostr├│wieckie,422427.1428,549509.8226
52,Jez. Ostr├│wieckie,422412.4163,549521.9358
52,Jez. Ostr├│wieckie,422391.6037,549531.6141
52,Jez. Ostr├│wieckie,422383.217,549538.7154
52,Jez. Ostr├│wieckie,422376.0761,549544.6789
52,Jez. Ostr├│wieckie,422374.6673,549548.3731
52,Jez. Ostr├│wieckie,422374.2439,549552.5216
52,Jez. Ostr├│wieckie,422376.0231,549560.2104
52,Jez. Ostr├│wieckie,422383.4696,549579.9434
52,Jez. Ostr├│wieckie,422386.8325,549593.5783
52,Jez. Ostr├│wieckie,422387.874,549606.4664
52,Jez. Ostr├│wieckie,422386.8114,549620.4821
52,Jez. Ostr├│wieckie,422380.2508,549647.627
52,Jez. Ostr├│wieckie,422362.2579,549711.1016
52,Jez. Ostr├│wieckie,422360.3739,549720.9283
52,Jez. Ostr├│wieckie,422352.7238,549738.2973
52,Jez. Ostr├│wieckie,422341.7069,549755.0217
52,Jez. Ostr├│wieckie,422337.5178,549759.2004
52,Jez. Ostr├│wieckie,422327.3562,549765.7475
52,Jez. Ostr├│wieckie,422323.6735,549769.0576
52,Jez. Ostr├│wieckie,422317.1813,549776.7819
52,Jez. Ostr├│wieckie,422312.759,549784.5564
52,Jez. Ostr├│wieckie,422308.8128,549795.9195
52,Jez. Ostr├│wieckie,422306.2619,549809.6937
52,Jez. Ostr├│wieckie,422305.0797,549825.6899
52,Jez. Ostr├│wieckie,422305.6389,549841.647
52,Jez. Ostr├│wieckie,422307.8046,549859.528
52,Jez. Ostr├│wieckie,422311.4023,549878.1743
52,Jez. Ostr├│wieckie,422328.1089,549936.7977
52,Jez. Ostr├│wieckie,422334.9884,549955.5316
52,Jez. Ostr├│wieckie,422355.3434,550005.5109
52,Jez. Ostr├│wieckie,422361.2385,550023.5522
52,Jez. Ostr├│wieckie,422363.6965,550039.3303
52,Jez. Ostr├│wieckie,422367.3558,550092.182
52,Jez. Ostr├│wieckie,422370.397,550118.9679
52,Jez. Ostr├│wieckie,422373.7411,550135.6035
52,Jez. Ostr├│wieckie,422376.1118,550145.5008
52,Jez. Ostr├│wieckie,422391.1962,550208.4751
52,Jez. Ostr├│wieckie,422394.8693,550237.2174
52,Jez. Ostr├│wieckie,422395.9851,550283.1562
52,Jez. Ostr├│wieckie,422398.0585,550305.0261
52,Jez. Ostr├│wieckie,422406.9582,550342.0271
52,Jez. Ostr├│wieckie,422410.701,550351.1923
52,Jez. Ostr├│wieckie,422416.0139,550359.6858
52,Jez. Ostr├│wieckie,422424.4012,550369.6598
52,Jez. Ostr├│wieckie,422435.8304,550380.8955
52,Jez. Ostr├│wieckie,422445.1396,550388.4668
52,Jez. Ostr├│wieckie,422459.918,550398.65
52,Jez. Ostr├│wieckie,422497.5003,550421.526
52,Jez. Ostr├│wieckie,422548.1824,550449.6054
52,Jez. Ostr├│wieckie,422608.705,550484.8107
52,Jez. Ostr├│wieckie,422623.422,550494.9478
52,Jez. Ostr├│wieckie,422632.1866,550505.9496
52,Jez. Ostr├│wieckie,422646.5367,550533.4007
52,Jez. Ostr├│wieckie,422654.0067,550550.8397
52,Jez. Ostr├│wieckie,422663.2649,550580.4032
52,Jez. Ostr├│wieckie,422670.5338,550595.7822
52,Jez. Ostr├│wieckie,422680.9206,550610.4299
52,Jez. Ostr├│wieckie,422696.855,550628.3596
52,Jez. Ostr├│wieckie,422717.1547,550649.2936
52,Jez. Ostr├│wieckie,422723.342,550654.2596
52,Jez. Ostr├│wieckie,422749.1959,550666.9925
52,Jez. Ostr├│wieckie,422783.8611,550682.4975
52,Jez. Ostr├│wieckie,422848.2652,550710.0618
52,Jez. Ostr├│wieckie,422924.1866,550741.1551
52,Jez. Ostr├│wieckie,422928.5912,550743.4919
52,Jez. Ostr├│wieckie,422931.5059,550746.0515
52,Jez. Ostr├│wieckie,422935.0573,550750.958
52,Jez. Ostr├│wieckie,422937.9871,550757.386
52,Jez. Ostr├│wieckie,422948.3975,550791.8222
52,Jez. Ostr├│wieckie,422955.8192,550811.4651
52,Jez. Ostr├│wieckie,422960.8667,550821.1782
52,Jez. Ostr├│wieckie,422973.5231,550839.2897
52,Jez. Ostr├│wieckie,422976.8823,550849.6986
52,Jez. Ostr├│wieckie,422978.4398,550859.6892
52,Jez. Ostr├│wieckie,422978.1235,550869.5611
52,Jez. Ostr├│wieckie,422969.3985,550909.6875
52,Jez. Ostr├│wieckie,422956.9065,550955.9757
52,Jez. Ostr├│wieckie,422937.6541,551017.9703
52,Jez. Ostr├│wieckie,422928.3677,551059.9662
52,Jez. Ostr├│wieckie,422925.5396,551078.731
52,Jez. Ostr├│wieckie,422925.8966,551101.6504
52,Jez. Ostr├│wieckie,422930.4038,551135.3641
52,Jez. Ostr├│wieckie,422939.0793,551179.4827
52,Jez. Ostr├│wieckie,422945.387,551197.4063
52,Jez. Ostr├│wieckie,422949.4994,551224.031
52,Jez. Ostr├│wieckie,422954.1843,551265.7732
52,Jez. Ostr├│wieckie,422956.0458,551299.7003
52,Jez. Ostr├│wieckie,422955.8909,551320.6968
52,Jez. Ostr├│wieckie,422954.7832,551339.6762
52,Jez. Ostr├│wieckie,422952.8959,551354.6479
52,Jez. Ostr├│wieckie,422949.919,551368.2228
52,Jez. Ostr├│wieckie,422945.9735,551377.504
52,Jez. Ostr├│wieckie,422939.6968,551386.5961
52,Jez. Ostr├│wieckie,422935.7587,551389.6349
52,Jez. Ostr├│wieckie,422930.7707,551390.938
52,Jez. Ostr├│wieckie,422923.8675,551390.3976
52,Jez. Ostr├│wieckie,422915.1838,551387.6718
52,Jez. Ostr├│wieckie,422867.9869,551365.9426
52,Jez. Ostr├│wieckie,422835.5938,551352.6837
52,Jez. Ostr├│wieckie,422825.8375,551351.1222
52,Jez. Ostr├│wieckie,422786.6819,551350.2954
52,Jez. Ostr├│wieckie,422778.8855,551349.0745
52,Jez. Ostr├│wieckie,422771.2739,551346.6173
52,Jez. Ostr├│wieckie,422755.4456,551337.9885
52,Jez. Ostr├│wieckie,422718.6595,551308.4629
52,Jez. Ostr├│wieckie,422710.9704,551304.0515
52,Jez. Ostr├│wieckie,422701.7118,551300.4605
52,Jez. Ostr├│wieckie,422678.1351,551295.3307
52,Jez. Ostr├│wieckie,422650.0894,551294.1064
52,Jez. Ostr├│wieckie,422638.4281,551291.9182
52,Jez. Ostr├│wieckie,422629.0065,551288.5597
52,Jez. Ostr├│wieckie,422614.3618,551281.9242
52,Jez. Ostr├│wieckie,422590.8504,551268.6648
52,Jez. Ostr├│wieckie,422572.7771,551262.8403
52,Jez. Ostr├│wieckie,422557.0229,551260.2992
52,Jez. Ostr├│wieckie,422523.8579,551258.9177
52,Jez. Ostr├│wieckie,422519.1475,551257.851
52,Jez. Ostr├│wieckie,422513.1694,551254.0023
52,Jez. Ostr├│wieckie,422509.3617,551249.3014
52,Jez. Ostr├│wieckie,422503.3252,551236.8377
52,Jez. Ostr├│wieckie,422492.0531,551208.8916
52,Jez. Ostr├│wieckie,422478.9814,551178.6288
52,Jez. Ostr├│wieckie,422458.8035,551139.583
52,Jez. Ostr├│wieckie,422448.6981,551117.8061
52,Jez. Ostr├│wieckie,422433.9759,551096.3173
52,Jez. Ostr├│wieckie,422419.5719,551079.8208
